*ContactName,EmailAddress,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,*InvoiceNumber,Reference,*InvoiceDate,*DueDate,Total,InventoryItemCode,*Description,*Quantity,*UnitAmount,Discount,*AccountCode,*TaxType,TaxAmount,TrackingName1,TrackingOption1,TrackingName2,TrackingOption2,Currency,BrandingTheme
Individual Sales,"","","","","","","","","",b05072016,Daily Sales,05/07/2016,05/07/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c04072016,Daily Sales,04/07/2016,04/07/2016,"","",Cash,1,280.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p04072016,Daily Sales,04/07/2016,04/07/2016,"","",Card,1,157.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b04072016,Daily Sales,04/07/2016,04/07/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c03072016,Daily Sales,03/07/2016,03/07/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p03072016,Daily Sales,03/07/2016,03/07/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b03072016,Daily Sales,03/07/2016,03/07/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c02072016,Daily Sales,02/07/2016,02/07/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p02072016,Daily Sales,02/07/2016,02/07/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b02072016,Daily Sales,02/07/2016,02/07/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c01072016,Daily Sales,01/07/2016,01/07/2016,"","",Cash,1,155.7,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p01072016,Daily Sales,01/07/2016,01/07/2016,"","",Card,1,94.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b01072016,Daily Sales,01/07/2016,01/07/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c30062016,Daily Sales,30/06/2016,30/06/2016,"","",Cash,1,41.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p30062016,Daily Sales,30/06/2016,30/06/2016,"","",Card,1,106.7,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b30062016,Daily Sales,30/06/2016,30/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c29062016,Daily Sales,29/06/2016,29/06/2016,"","",Cash,1,41.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p29062016,Daily Sales,29/06/2016,29/06/2016,"","",Card,1,116.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b29062016,Daily Sales,29/06/2016,29/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c28062016,Daily Sales,28/06/2016,28/06/2016,"","",Cash,1,40.2,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p28062016,Daily Sales,28/06/2016,28/06/2016,"","",Card,1,119.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b28062016,Daily Sales,28/06/2016,28/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c27062016,Daily Sales,27/06/2016,27/06/2016,"","",Cash,1,164.2,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p27062016,Daily Sales,27/06/2016,27/06/2016,"","",Card,1,119.1,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b27062016,Daily Sales,27/06/2016,27/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c26062016,Daily Sales,26/06/2016,26/06/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p26062016,Daily Sales,26/06/2016,26/06/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b26062016,Daily Sales,26/06/2016,26/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c25062016,Daily Sales,25/06/2016,25/06/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p25062016,Daily Sales,25/06/2016,25/06/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b25062016,Daily Sales,25/06/2016,25/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c24062016,Daily Sales,24/06/2016,24/06/2016,"","",Cash,1,56.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p24062016,Daily Sales,24/06/2016,24/06/2016,"","",Card,1,130.2,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b24062016,Daily Sales,24/06/2016,24/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c23062016,Daily Sales,23/06/2016,23/06/2016,"","",Cash,1,5.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p23062016,Daily Sales,23/06/2016,23/06/2016,"","",Card,1,6.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b23062016,Daily Sales,23/06/2016,23/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c22062016,Daily Sales,22/06/2016,22/06/2016,"","",Cash,1,19.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p22062016,Daily Sales,22/06/2016,22/06/2016,"","",Card,1,91.3,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b22062016,Daily Sales,22/06/2016,22/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c21062016,Daily Sales,21/06/2016,21/06/2016,"","",Cash,1,212.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p21062016,Daily Sales,21/06/2016,21/06/2016,"","",Card,1,60.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b21062016,Daily Sales,21/06/2016,21/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c20062016,Daily Sales,20/06/2016,20/06/2016,"","",Cash,1,152.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p20062016,Daily Sales,20/06/2016,20/06/2016,"","",Card,1,131.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b20062016,Daily Sales,20/06/2016,20/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c19062016,Daily Sales,19/06/2016,19/06/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p19062016,Daily Sales,19/06/2016,19/06/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b19062016,Daily Sales,19/06/2016,19/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c18062016,Daily Sales,18/06/2016,18/06/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p18062016,Daily Sales,18/06/2016,18/06/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b18062016,Daily Sales,18/06/2016,18/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c17062016,Daily Sales,17/06/2016,17/06/2016,"","",Cash,1,164.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p17062016,Daily Sales,17/06/2016,17/06/2016,"","",Card,1,68.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b17062016,Daily Sales,17/06/2016,17/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c16062016,Daily Sales,16/06/2016,16/06/2016,"","",Cash,1,26.2,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p16062016,Daily Sales,16/06/2016,16/06/2016,"","",Card,1,87.2,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b16062016,Daily Sales,16/06/2016,16/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c15062016,Daily Sales,15/06/2016,15/06/2016,"","",Cash,1,74.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p15062016,Daily Sales,15/06/2016,15/06/2016,"","",Card,1,97.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b15062016,Daily Sales,15/06/2016,15/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c14062016,Daily Sales,14/06/2016,14/06/2016,"","",Cash,1,73.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p14062016,Daily Sales,14/06/2016,14/06/2016,"","",Card,1,123.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b14062016,Daily Sales,14/06/2016,14/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c13062016,Daily Sales,13/06/2016,13/06/2016,"","",Cash,1,151.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p13062016,Daily Sales,13/06/2016,13/06/2016,"","",Card,1,139.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b13062016,Daily Sales,13/06/2016,13/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c12062016,Daily Sales,12/06/2016,12/06/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p12062016,Daily Sales,12/06/2016,12/06/2016,"","",Card,1,3.2,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b12062016,Daily Sales,12/06/2016,12/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c11062016,Daily Sales,11/06/2016,11/06/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p11062016,Daily Sales,11/06/2016,11/06/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b11062016,Daily Sales,11/06/2016,11/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c10062016,Daily Sales,10/06/2016,10/06/2016,"","",Cash,1,172.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p10062016,Daily Sales,10/06/2016,10/06/2016,"","",Card,1,193.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b10062016,Daily Sales,10/06/2016,10/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c09062016,Daily Sales,09/06/2016,09/06/2016,"","",Cash,1,28.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p09062016,Daily Sales,09/06/2016,09/06/2016,"","",Card,1,64.2,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b09062016,Daily Sales,09/06/2016,09/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c08062016,Daily Sales,08/06/2016,08/06/2016,"","",Cash,1,52.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p08062016,Daily Sales,08/06/2016,08/06/2016,"","",Card,1,176.3,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b08062016,Daily Sales,08/06/2016,08/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c07062016,Daily Sales,07/06/2016,07/06/2016,"","",Cash,1,276.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p07062016,Daily Sales,07/06/2016,07/06/2016,"","",Card,1,134.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b07062016,Daily Sales,07/06/2016,07/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c06062016,Daily Sales,06/06/2016,06/06/2016,"","",Cash,1,151.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p06062016,Daily Sales,06/06/2016,06/06/2016,"","",Card,1,131.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b06062016,Daily Sales,06/06/2016,06/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c05062016,Daily Sales,05/06/2016,05/06/2016,"","",Cash,1,8.1,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p05062016,Daily Sales,05/06/2016,05/06/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b05062016,Daily Sales,05/06/2016,05/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c04062016,Daily Sales,04/06/2016,04/06/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p04062016,Daily Sales,04/06/2016,04/06/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b04062016,Daily Sales,04/06/2016,04/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c03062016,Daily Sales,03/06/2016,03/06/2016,"","",Cash,1,50.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p03062016,Daily Sales,03/06/2016,03/06/2016,"","",Card,1,94.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b03062016,Daily Sales,03/06/2016,03/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c02062016,Daily Sales,02/06/2016,02/06/2016,"","",Cash,1,181.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p02062016,Daily Sales,02/06/2016,02/06/2016,"","",Card,1,139.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b02062016,Daily Sales,02/06/2016,02/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c01062016,Daily Sales,01/06/2016,01/06/2016,"","",Cash,1,84.2,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p01062016,Daily Sales,01/06/2016,01/06/2016,"","",Card,1,154.2,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b01062016,Daily Sales,01/06/2016,01/06/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c31052016,Daily Sales,31/05/2016,31/05/2016,"","",Cash,1,97.3,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p31052016,Daily Sales,31/05/2016,31/05/2016,"","",Card,1,154.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b31052016,Daily Sales,31/05/2016,31/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c30052016,Daily Sales,30/05/2016,30/05/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p30052016,Daily Sales,30/05/2016,30/05/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b30052016,Daily Sales,30/05/2016,30/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c29052016,Daily Sales,29/05/2016,29/05/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p29052016,Daily Sales,29/05/2016,29/05/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b29052016,Daily Sales,29/05/2016,29/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c28052016,Daily Sales,28/05/2016,28/05/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p28052016,Daily Sales,28/05/2016,28/05/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b28052016,Daily Sales,28/05/2016,28/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c27052016,Daily Sales,27/05/2016,27/05/2016,"","",Cash,1,167.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p27052016,Daily Sales,27/05/2016,27/05/2016,"","",Card,1,302.1,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b27052016,Daily Sales,27/05/2016,27/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c26052016,Daily Sales,26/05/2016,26/05/2016,"","",Cash,1,55.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p26052016,Daily Sales,26/05/2016,26/05/2016,"","",Card,1,129.3,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b26052016,Daily Sales,26/05/2016,26/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c25052016,Daily Sales,25/05/2016,25/05/2016,"","",Cash,1,27.2,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p25052016,Daily Sales,25/05/2016,25/05/2016,"","",Card,1,88.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b25052016,Daily Sales,25/05/2016,25/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c24052016,Daily Sales,24/05/2016,24/05/2016,"","",Cash,1,182.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p24052016,Daily Sales,24/05/2016,24/05/2016,"","",Card,1,112.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b24052016,Daily Sales,24/05/2016,24/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c23052016,Daily Sales,23/05/2016,23/05/2016,"","",Cash,1,234.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p23052016,Daily Sales,23/05/2016,23/05/2016,"","",Card,1,113.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b23052016,Daily Sales,23/05/2016,23/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c22052016,Daily Sales,22/05/2016,22/05/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p22052016,Daily Sales,22/05/2016,22/05/2016,"","",Card,1,14.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b22052016,Daily Sales,22/05/2016,22/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c21052016,Daily Sales,21/05/2016,21/05/2016,"","",Cash,1,14.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p21052016,Daily Sales,21/05/2016,21/05/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b21052016,Daily Sales,21/05/2016,21/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c20052016,Daily Sales,20/05/2016,20/05/2016,"","",Cash,1,41.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p20052016,Daily Sales,20/05/2016,20/05/2016,"","",Card,1,67.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b20052016,Daily Sales,20/05/2016,20/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c19052016,Daily Sales,19/05/2016,19/05/2016,"","",Cash,1,185.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p19052016,Daily Sales,19/05/2016,19/05/2016,"","",Card,1,143.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b19052016,Daily Sales,19/05/2016,19/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c18052016,Daily Sales,18/05/2016,18/05/2016,"","",Cash,1,130.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p18052016,Daily Sales,18/05/2016,18/05/2016,"","",Card,1,118.7,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b18052016,Daily Sales,18/05/2016,18/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c17052016,Daily Sales,17/05/2016,17/05/2016,"","",Cash,1,35.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p17052016,Daily Sales,17/05/2016,17/05/2016,"","",Card,1,96.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b17052016,Daily Sales,17/05/2016,17/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c16052016,Daily Sales,16/05/2016,16/05/2016,"","",Cash,1,34.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p16052016,Daily Sales,16/05/2016,16/05/2016,"","",Card,1,159.1,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b16052016,Daily Sales,16/05/2016,16/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c15052016,Daily Sales,15/05/2016,15/05/2016,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p15052016,Daily Sales,15/05/2016,15/05/2016,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b15052016,Daily Sales,15/05/2016,15/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c14052016,Daily Sales,14/05/2016,14/05/2016,"","",Cash,1,27.2,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p14052016,Daily Sales,14/05/2016,14/05/2016,"","",Card,1,23.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b14052016,Daily Sales,14/05/2016,14/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c13052016,Daily Sales,13/05/2016,13/05/2016,"","",Cash,1,199.7,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p13052016,Daily Sales,13/05/2016,13/05/2016,"","",Card,1,103.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b13052016,Daily Sales,13/05/2016,13/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c12052016,Daily Sales,12/05/2016,12/05/2016,"","",Cash,1,89.3,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p12052016,Daily Sales,12/05/2016,12/05/2016,"","",Card,1,139.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b12052016,Daily Sales,12/05/2016,12/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c11052016,Daily Sales,11/05/2016,11/05/2016,"","",Cash,1,62.7,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p11052016,Daily Sales,11/05/2016,11/05/2016,"","",Card,1,113.3,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b11052016,Daily Sales,11/05/2016,11/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c10052016,Daily Sales,10/05/2016,10/05/2016,"","",Cash,1,303.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p10052016,Daily Sales,10/05/2016,10/05/2016,"","",Card,1,149.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b10052016,Daily Sales,10/05/2016,10/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c09052016,Daily Sales,09/05/2016,09/05/2016,"","",Cash,1,151.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p09052016,Daily Sales,09/05/2016,09/05/2016,"","",Card,1,112.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b09052016,Daily Sales,09/05/2016,09/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c08052016,Daily Sales,08/05/2016,08/05/2016,"","",Cash,1,13.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p08052016,Daily Sales,08/05/2016,08/05/2016,"","",Card,1,38.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b08052016,Daily Sales,08/05/2016,08/05/2016,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
